Time [s],Pressure [mbar],N injection,Time opening [ms],Tau injection [ms],Mass [g]
1620016945.767278,1647.0001220703125,46626.0,5.0,5000.0,1.895
1620016948.36342,1647.375,46627.0,5.0,5000.0,1.896
1620016950.962233,1647.375,46627.0,5.0,5000.0,1.909
1620016953.556696,1647.375,46628.0,5.0,5000.0,1.908
1620016956.157006,1647.375,46628.0,5.0,5000.0,1.921
1620016958.752012,1647.0001220703125,46629.0,5.0,5000.0,1.92
1620016961.346783,1647.0001220703125,46629.0,5.0,5000.0,1.934
1620016963.946277,1647.375,46630.0,5.0,5000.0,1.934
1620016966.542887,1647.375,46630.0,5.0,5000.0,1.947
1620016969.14394,1647.0001220703125,46631.0,5.0,5000.0,1.948
1620016971.739491,1647.0001220703125,46631.0,5.0,5000.0,1.961
1620016974.334237,1647.0001220703125,46632.0,5.0,5000.0,1.961
1620016976.930321,1647.0001220703125,46632.0,5.0,5000.0,1.974
1620016979.525751,1647.0001220703125,46633.0,5.0,5000.0,1.975
1620016982.126294,1647.0001220703125,46634.0,5.0,5000.0,1.988
1620016984.722572,1647.0001220703125,46634.0,5.0,5000.0,1.987
1620016987.316737,1647.0001220703125,46635.0,5.0,5000.0,2.0
1620016989.918239,1647.0001220703125,46635.0,5.0,5000.0,2.001
1620016992.514007,1647.0001220703125,46636.0,5.0,5000.0,2.013
1620016995.143104,1647.0001220703125,46636.0,5.0,5000.0,2.038
1620016997.759766,1647.0001220703125,46637.0,5.0,5000.0,2.026
1620017000.352053,1647.0001220703125,46637.0,5.0,5000.0,2.041
1620017002.955834,1647.0001220703125,46638.0,5.0,5000.0,2.04
1620017005.547684,1647.0001220703125,46638.0,5.0,5000.0,2.053
1620017008.146113,1647.0001220703125,46639.0,5.0,5000.0,2.053
1620017010.741454,1647.0001220703125,46639.0,5.0,5000.0,2.066
1620017013.341304,1647.0001220703125,46640.0,5.0,5000.0,2.067
1620017015.941072,1646.6248779296875,46640.0,5.0,5000.0,2.08
1620017018.538952,1647.0001220703125,46641.0,5.0,5000.0,2.08
1620017021.16365,1646.6248779296875,46641.0,5.0,5000.0,2.093
1620017023.782458,1647.0001220703125,46642.0,5.0,5000.0,2.093
1620017026.376572,1647.0001220703125,46642.0,5.0,5000.0,2.106
1620017028.975621,1646.6248779296875,46643.0,5.0,5000.0,2.107
1620017031.568255,1646.6248779296875,46643.0,5.0,5000.0,2.12
1620017034.168828,1646.6248779296875,46644.0,5.0,5000.0,2.12
1620017036.7655,1647.0001220703125,46644.0,5.0,5000.0,2.133
1620017039.361766,1646.6248779296875,46645.0,5.0,5000.0,2.133
1620017041.958884,1646.6248779296875,46645.0,5.0,5000.0,2.147
1620017044.55923,1646.6248779296875,46646.0,5.0,5000.0,2.147
1620017047.155786,1646.6248779296875,46647.0,5.0,5000.0,2.16
1620017049.751024,1646.6248779296875,46647.0,5.0,5000.0,2.16
1620017052.346568,1646.6248779296875,46648.0,5.0,5000.0,2.173
1620017054.949904,1646.6248779296875,46648.0,5.0,5000.0,2.174
1620017057.537716,1647.0001220703125,46649.0,5.0,5000.0,2.187
1620017060.142908,1646.6248779296875,46649.0,5.0,5000.0,2.208
1620017062.740778,1646.6248779296875,46650.0,5.0,5000.0,2.2
1620017065.332039,1646.6248779296875,46650.0,5.0,5000.0,2.214
1620017067.928861,1646.6248779296875,46651.0,5.0,5000.0,2.213
1620017070.527688,1646.6248779296875,46651.0,5.0,5000.0,2.226
1620017073.130179,1646.6248779296875,46652.0,5.0,5000.0,2.226
1620017075.722934,1646.6248779296875,46652.0,5.0,5000.0,2.24
1620017078.320229,1646.6248779296875,46653.0,5.0,5000.0,2.24
1620017080.920039,1646.6248779296875,46653.0,5.0,5000.0,2.253
1620017083.514393,1646.6248779296875,46654.0,5.0,5000.0,2.253
1620017086.141039,1646.25,46654.0,5.0,5000.0,2.267
1620017088.758895,1646.25,46655.0,5.0,5000.0,2.267
1620017091.35435,1646.25,46655.0,5.0,5000.0,2.28
1620017093.953894,1646.25,46656.0,5.0,5000.0,2.279
1620017096.554401,1646.25,46656.0,5.0,5000.0,2.292
1620017099.148349,1646.6248779296875,46657.0,5.0,5000.0,2.292
1620017101.740505,1646.25,46657.0,5.0,5000.0,2.305
1620017104.34248,1646.25,46658.0,5.0,5000.0,2.305
1620017106.937605,1646.25,46658.0,5.0,5000.0,2.318
1620017109.534166,1646.25,46659.0,5.0,5000.0,2.318
1620017112.164219,1646.25,46660.0,5.0,5000.0,2.332
1620017114.779993,1646.25,46660.0,5.0,5000.0,2.332
1620017117.378669,1646.25,46661.0,5.0,5000.0,2.345
1620017119.977419,1646.25,46661.0,5.0,5000.0,2.399
1620017122.577528,1646.25,46662.0,5.0,5000.0,2.358
1620017125.173704,1646.25,46662.0,5.0,5000.0,2.387
1620017127.767561,1646.25,46663.0,5.0,5000.0,2.372
1620017130.359428,1646.25,46663.0,5.0,5000.0,2.385
1620017132.957615,1646.25,46664.0,5.0,5000.0,2.384
1620017135.554112,1646.25,46664.0,5.0,5000.0,2.398
1620017138.15578,1646.25,46665.0,5.0,5000.0,2.398
1620017140.751203,1645.875,46665.0,5.0,5000.0,2.411
1620017143.34788,1645.875,46666.0,5.0,5000.0,2.411
1620017145.94547,1646.25,46666.0,5.0,5000.0,2.424
1620017148.543922,1646.25,46667.0,5.0,5000.0,2.424
1620017151.17243,1646.25,46667.0,5.0,5000.0,2.437
1620017153.787388,1646.25,46668.0,5.0,5000.0,2.437
1620017156.38223,1646.25,46668.0,5.0,5000.0,2.45
1620017158.981472,1646.25,46669.0,5.0,5000.0,2.45
