"Time","MASSFLOW"
2021-03-10 12:05:33,765
2021-03-10 12:06:34,771
2021-03-10 12:07:34,778
2021-03-10 12:08:34,793
2021-03-10 12:09:34,799
2021-03-10 12:10:34,805
2021-03-10 12:11:34,809
2021-03-10 12:12:34,812
2021-03-10 12:13:34,817
2021-03-10 12:14:34,816
2021-03-10 12:15:35,812
2021-03-10 12:16:35,808
2021-03-10 12:17:35,792
2021-03-10 12:18:35,786
2021-03-10 12:19:35,780
2021-03-10 12:20:35,770
2021-03-10 12:21:35,763
2021-03-10 12:22:36,756
2021-03-10 12:23:36,745
2021-03-10 12:24:36,730
2021-03-10 12:25:36,726
2021-03-10 12:26:36,723
2021-03-10 12:27:36,725
2021-03-10 12:28:36,725
2021-03-10 12:29:36,727
2021-03-10 12:30:36,731
2021-03-10 12:31:37,735
2021-03-10 12:32:37,748
2021-03-10 12:33:37,756
2021-03-10 12:34:37,762
2021-03-10 12:35:37,768
2021-03-10 12:36:37,771
2021-03-10 12:37:37,771
2021-03-10 12:38:37,768
2021-03-10 12:39:37,766
2021-03-10 12:40:37,764
2021-03-10 12:41:38,763
2021-03-10 12:42:38,761
2021-03-10 12:43:38,760
2021-03-10 12:44:38,760

